source,frame,start_s,energy_selected,voiced_candidate,rms_dbfs,zcr,crest_factor_db,centroid_hz,bandwidth_hz,rolloff95_hz,flatness,spectral_entropy,flux_l2,rms_change_db,rms_std_200ms_db,band_0_300_pct,band_300_1000_pct,band_1000_2000_pct,band_2000_4000_pct,band_4000_8000_pct,f0_hz,yin_confidence
BAC009S0002W0143.wav,117,2.34,0,0,-61.185317,0.018808777,10.521743,274.57013,521.43318,550,0.014627404,0.39918149,0.64409169,-5.3994447,5.7188529,65.0679,32.090941,1.4885496,0.89145311,0.46115637,,0
BAC009S0002W0143.wav,118,2.36,0,0,-63.063654,0.081504702,9.404834,384.32354,755.53984,1200,0.018149674,0.44343446,0.35217186,-1.8783379,6.3705773,74.045778,10.923864,13.497192,0.24778848,1.2853779,,0
BAC009S0002W0143.wav,119,2.38,0,0,-61.006802,0.10658307,11.446333,909.6265,1344.5849,3550,0.058168559,0.57105757,0.30499311,2.0568529,6.3617299,60.111308,4.9029754,24.076805,7.4460362,3.4628756,,0
BAC009S0002W0143.wav,120,2.4,0,0,-64.738854,0.056426332,8.5812592,334.501,677.79631,1350,0.02529489,0.37947881,0.28234088,-3.7320528,6.207576,82.266203,9.081449,6.9331503,0.71477475,1.0044226,,0
BAC009S0002W0143.wav,121,2.42,0,0,-64.735694,0.028213166,6.4678951,242.70646,480.08899,750,0.016150874,0.38323973,0.2591978,0.0031603935,5.6149656,84.559627,11.183258,3.1326186,0.82017266,0.30432406,,0
BAC009S0002W0143.wav,122,2.44,0,0,-65.771755,0.068965517,7.2840487,402.35491,759.73966,1650,0.032198194,0.44712978,0.46260549,-1.0360613,4.9658991,68.54134,18.472596,9.8510921,2.474741,0.66023114,,0
BAC009S0002W0143.wav,123,2.46,0,0,-68.902151,0.11598746,7.8411122,606.86701,940.36605,2150,0.049736364,0.52385927,0.19293788,-3.1303957,4.3339336,67.161995,5.9295525,21.582346,4.3375252,0.98858067,,0
BAC009S0002W0143.wav,124,2.48,0,0,-66.121792,0.059561129,7.6340854,358.54013,687.27847,1550,0.026662568,0.41352078,0.27670511,2.780359,3.8359363,77.354136,8.1647718,12.233204,1.7285977,0.5192909,,0
BAC009S0002W0143.wav,125,2.5,0,0,-62.414095,0.028213166,7.0688568,190.376,469.70931,1250,0.010524634,0.31275689,0.10705851,3.707697,3.4142122,91.57921,1.6206959,5.9281105,0.64977802,0.22220595,,0
BAC009S0002W0143.wav,126,2.52,0,0,-64.778745,0.081504702,7.911703,302.88893,637.58519,1550,0.029308379,0.40480612,0.15363847,-2.3646495,2.3000021,81.882863,6.8948493,9.8173575,0.91434787,0.49058194,,0
BAC009S0002W0143.wav,127,2.54,0,0,-63.828694,0.037617555,5.3409871,136.59962,394.24972,350,0.0072475506,0.21047903,0.2289124,0.95005086,2.0705279,94.094597,3.0681579,2.092278,0.57238319,0.17258383,,0
BAC009S0002W0143.wav,128,2.56,0,0,-59.958643,0.031347962,5.7732441,131.75177,330.16855,250,0.0049169579,0.22207944,0.24798813,3.8700504,2.4635854,95.245118,1.4460712,2.9788898,0.22034971,0.10957128,,0
BAC009S0002W0143.wav,129,2.58,0,0,-64.254433,0.0031347962,6.8144879,198.54738,550.03574,900,0.022905989,0.3712513,0.15185017,-4.2957898,2.2198467,87.966625,7.3659776,3.289581,0.94378183,0.43403471,,0
BAC009S0002W0143.wav,130,2.6,0,0,-63.995798,0.012539185,5.727999,365.24236,785.37188,1750,0.043962151,0.44870911,0.15912677,0.25863519,2.2247287,75.019652,12.936509,7.9751593,3.2939362,0.77474283,,0
BAC009S0002W0143.wav,131,2.62,0,0,-61.052639,0.021943574,6.5914743,196.57299,494.89168,1250,0.014003919,0.31020729,0.190907,2.9431587,2.4452192,91.354871,2.6650492,4.9131329,0.79519207,0.2717545,,0
BAC009S0002W0143.wav,132,2.64,0,0,-68.320109,0.031347962,7.2590705,146.76693,416.33297,550,0.011524514,0.28859658,0.14134686,-7.26747,2.7224251,94.202919,2.058703,2.9121307,0.64575757,0.18048979,,0
BAC009S0002W0143.wav,133,2.66,0,0,-65.727627,0.07523511,6.7826627,142.32879,408.35782,300,0.010954891,0.25460894,0.11151663,2.5924823,2.3316238,94.960345,2.2852123,1.9946482,0.49771236,0.26208193,,0
BAC009S0002W0143.wav,134,2.68,0,0,-65.476202,0.015673981,6.531238,243.86897,559.36809,600,0.020228931,0.38857732,0.37924022,0.25142474,2.2816359,78.363784,17.769854,2.34135,0.94356745,0.58144397,,0
BAC009S0002W0143.wav,135,2.7,0,0,-62.509113,0.012539185,5.0691677,214.24478,467.65941,950,0.013839032,0.36329898,0.27100777,2.9670893,2.275281,91.974364,3.5055854,3.5842119,0.53330623,0.40253253,,0
BAC009S0002W0143.wav,136,2.72,0,0,-62.691411,0.034482759,6.7024794,123.62072,373.80252,250,0.010062139,0.23727607,0.5275672,-0.1822984,2.2890695,95.114184,2.5170276,1.6912491,0.42979662,0.24774249,,0
BAC009S0002W0143.wav,137,2.74,0,0,-61.423869,0.0062695925,5.7627457,87.918973,281.66997,150,0.0055903591,0.19638919,0.1904148,1.2675421,2.3953311,98.26707,1.0144898,0.38581815,0.16646979,0.16615281,,0
BAC009S0002W0143.wav,138,2.7600000000000002,0,0,-64.845693,0.028213166,5.9007289,108.84781,356.95816,200,0.010498067,0.23931225,0.18670524,-3.421824,2.0942035,97.630001,1.1515313,0.67869845,0.26157529,0.27819398,,0
BAC009S0002W0143.wav,139,2.7800000000000002,0,0,-64.581589,0.012539185,5.1539514,146.81797,410.22029,300,0.010951485,0.28162428,0.163481,0.26410392,2.1000063,93.308914,4.0078253,2.0127589,0.32578868,0.34471271,,0
BAC009S0002W0143.wav,140,2.8000000000000003,0,0,-72.478006,0.07523511,10.468474,373.92991,909.42187,1900,0.056225911,0.4623658,0.35172353,-7.896417,3.282124,83.8886,7.8645562,4.3694541,1.9809436,1.8964461,,0
BAC009S0002W0143.wav,141,2.82,0,0,-66.529508,0.059561129,7.3465594,333.22978,782.32239,1400,0.045505082,0.43624916,0.31894236,5.9484982,3.0407317,81.904055,9.2796824,5.0014834,2.5690589,1.2457202,,0
BAC009S0002W0143.wav,142,2.84,0,0,-68.633426,0.05015674,8.1516608,202.42059,570.19305,550,0.019465492,0.31325137,0.46566849,-2.1039175,3.0715165,93.574833,2.2422696,2.7506661,0.6929838,0.73924736,,0
BAC009S0002W0143.wav,143,2.86,0,0,-64.770282,0.031347962,8.2652051,113.5653,256.3241,250,0.0047916156,0.26123584,0.22762409,3.8631434,3.0775206,95.566241,3.2724331,0.91507458,0.13591506,0.11033645,,0
BAC009S0002W0143.wav,144,2.88,0,0,-64.871926,0.047021944,8.3668489,167.72986,404.89743,250,0.010260802,0.26650137,0.41002709,-0.10164379,3.0812418,95.002603,2.8053103,1.3168416,0.53409335,0.34115136,,0
BAC009S0002W0143.wav,145,2.9,0,0,-66.791881,0.037617555,6.3101161,160.31896,539.87841,650,0.019098717,0.21186079,0.92849934,-1.919955,2.9539155,93.625711,3.5276571,1.4343231,0.91164162,0.50066704,,0
BAC009S0002W0143.wav,146,2.92,0,0,-69.932369,0.018808777,7.2275948,231.27369,634.29381,1050,0.029971993,0.3793328,0.69454096,-3.1404877,2.9996661,89.741437,4.3589488,4.1593579,0.95301225,0.7872441,,0
BAC009S0002W0143.wav,147,2.94,0,0,-65.280419,0.072100313,8.9508205,108.21922,276.50187,200,0.0050159914,0.27287101,0.17911039,4.6519495,2.5361791,97.738054,1.5147386,0.4856295,0.090642903,0.17093476,,0
BAC009S0002W0143.wav,148,2.96,0,0,-51.206129,0.18808777,12.190451,2168.5853,2045.465,6900,0.18475013,0.82220636,0.58063537,14.07429,5.3574108,4.6843574,30.700941,30.544523,18.725605,15.344574,,0
BAC009S0002W0143.wav,149,2.98,1,0,-42.713881,0.11285266,7.4304648,294.82079,233.06793,350,0.0021788348,0.29357095,0.53481489,8.4922475,8.7057045,59.623034,38.75173,1.336048,0.24984226,0.039345728,,0
BAC009S0002W0143.wav,150,3.0,1,0,-33.63557,0.047021944,6.6195756,397.47891,263.68242,450,0.0012766638,0.28988278,0.75183595,9.0783114,11.850639,11.341181,86.653986,1.5857343,0.36349766,0.055601261,,0
BAC009S0002W0143.wav,151,3.02,1,1,-34.726094,0.047021944,7.5903751,459.73128,388.52429,1500,0.0026359074,0.28754192,0.18534335,-1.0905242,13.651105,4.2259786,89.494228,5.5914326,0.54745186,0.14090864,190.07021,0.91874465
BAC009S0002W0143.wav,152,3.04,1,1,-34.933087,0.065830721,7.3584992,451.82787,482.5869,1600,0.0064195361,0.3886469,0.24721641,-0.20699235,14.32283,19.136334,73.992854,5.3509878,1.3300303,0.18979385,184.75427,0.91443152
BAC009S0002W0143.wav,153,3.06,1,1,-35.143358,0.047021944,7.5306469,392.57559,467.9036,600,0.0071343681,0.38767894,0.1628006,-0.21027166,14.619282,29.471241,66.138203,2.5951963,1.5734265,0.22193306,179.07571,0.88770555
BAC009S0002W0143.wav,154,3.08,1,1,-34.680549,0.053291536,7.0423284,309.3069,352.42663,500,0.0051398709,0.39061717,0.22924021,0.46280929,14.335176,50.260049,48.138895,0.8074862,0.64708814,0.1464823,171.79146,0.9158904
BAC009S0002W0143.wav,155,3.1,1,1,-38.300697,0.068965517,8.3740244,364.22144,528.21225,500,0.0090323779,0.42750538,0.24436434,-3.6201484,12.854205,51.825333,45.49968,0.68957968,1.5691994,0.41620844,167.81296,0.86813079
BAC009S0002W0143.wav,156,3.12,1,0,-40.63331,0.037617555,8.0315355,435.84728,562.58514,500,0.0072036445,0.39775007,0.3507073,-2.3326125,9.5317614,14.702745,82.738338,0.42880312,1.6791415,0.45097187,,0
BAC009S0002W0143.wav,157,3.14,1,0,-44.325547,0.056426332,8.1338224,501.69607,736.41314,2200,0.012177657,0.43730749,0.1448997,-3.6922371,5.3982061,21.025941,73.217539,0.48876104,4.8014453,0.46631408,,0
BAC009S0002W0143.wav,158,3.16,1,0,-42.667869,0.056426332,6.8607603,327.44952,369.72226,500,0.0025150837,0.41281971,0.31983139,1.6576783,3.8612049,46.587465,51.681351,0.52048487,1.1427958,0.067903584,,0
BAC009S0002W0143.wav,159,3.18,1,1,-45.488488,0.05015674,5.3095902,246.02192,323.66128,450,0.0024528452,0.35437126,0.28144349,-2.8206196,4.2567515,80.019888,17.285822,1.9576324,0.66858229,0.068074982,155.47291,0.85345236
BAC009S0002W0143.wav,160,3.2,1,0,-46.763012,0.05015674,8.2975485,269.39586,120.54613,450,0.00046737234,0.32913769,0.45484957,-1.2745238,4.5804261,50.754075,49.063982,0.074048662,0.10281267,0.0050818541,,0
BAC009S0002W0143.wav,161,3.22,0,0,-56.908172,0.034482759,8.3972755,294.0015,202.48118,500,0.0020675598,0.42697238,0.37885968,-10.14516,6.5501379,42.836365,56.590989,0.40817897,0.14336229,0.02110443,,0
BAC009S0002W0143.wav,162,3.24,0,0,-53.462663,0.021943574,6.1380462,174.48373,109.76683,350,0.00064190315,0.26291184,0.46677834,3.4455093,6.9046195,93.855046,6.027485,0.067870216,0.040410939,0.0091880319,,0
BAC009S0002W0143.wav,163,3.2600000000000002,0,0,-60.562169,0.062695925,8.8415493,192.48173,302.23238,450,0.0053062731,0.39418437,0.60226153,-7.0995068,7.8502189,70.852695,28.380974,0.44373324,0.17534795,0.14725065,,0
BAC009S0002W0143.wav,164,3.2800000000000002,0,0,-54.161133,0.24451411,12.826261,1372.9544,2165.16,6400,0.097651789,0.65157506,0.31075695,6.401036,7.085254,52.696426,16.516709,9.115035,7.8186405,13.85319,,0
BAC009S0002W0143.wav,165,3.3000000000000003,0,0,-51.044661,0.38244514,9.5538439,2833.8192,2511.1871,6550,0.18122369,0.76576079,0.26094805,3.1164725,6.2659279,23.136458,3.2287107,26.64552,14.924833,32.064478,,0
BAC009S0002W0143.wav,166,3.3200000000000003,0,0,-51.857747,0.36677116,9.4377818,2365.1642,2138.9792,6600,0.17122052,0.75338365,0.25572196,-0.8130859,5.519759,8.803623,6.6001097,54.581466,8.6275501,21.387252,,0
BAC009S0002W0143.wav,167,3.34,0,0,-54.35972,0.35736677,8.7612906,2676.0795,2254.0972,6800,0.2142454,0.82034897,0.15538989,-2.5019735,5.1660842,4.9119083,20.460387,33.69792,14.937597,25.992188,,0
BAC009S0002W0143.wav,168,3.36,0,0,-55.377508,0.20376176,9.0416514,1475.2732,1384.508,6050,0.07577514,0.66727492,0.22341857,-1.017788,4.2658503,12.676676,13.252698,63.848067,3.7655883,6.4569714,,0
BAC009S0002W0143.wav,169,3.38,1,0,-46.049179,0.065830721,8.3893259,389.12609,227.27793,850,0.0019497824,0.44014233,0.44467024,9.3283296,4.1693658,22.748967,76.511602,0.5804489,0.1213038,0.037678003,,0
BAC009S0002W0143.wav,170,3.4,1,0,-43.476516,0.040752351,6.0562895,328.63341,157.58795,500,0.00070879829,0.31197677,0.48703845,2.5726623,4.7424844,15.336686,84.420632,0.15579956,0.066767063,0.020115646,,0
BAC009S0002W0143.wav,171,3.42,1,1,-45.277381,0.040752351,6.9441925,328.52104,222.94621,500,0.00091181527,0.36120681,0.11410819,-1.8008647,4.9937379,22.795987,76.582076,0.48701405,0.068147001,0.066775485,165.21592,0.95133444
BAC009S0002W0143.wav,172,3.44,1,1,-46.675606,0.047021944,6.3328182,373.6768,251.32176,800,0.0015987468,0.34834691,0.12055869,-1.3982248,5.1482412,8.6466888,88.893766,2.2426439,0.14409336,0.072808055,163.59557,0.92213949
BAC009S0002W0143.wav,173,3.46,1,1,-46.608199,0.047021944,7.4010896,377.3109,298.83074,1000,0.0020633081,0.33519618,0.074322969,0.067406471,4.1254404,9.9609565,84.754651,5.0090249,0.17412516,0.10124246,163.04554,0.93953663
BAC009S0002W0143.wav,174,3.48,1,1,-49.688419,0.043887147,10.952205,364.65133,302.74387,1150,0.0025418555,0.39286942,0.24597011,-3.0802198,3.8262371,22.700382,71.352485,5.5993517,0.31829935,0.029482644,162.35522,0.8719343
BAC009S0002W0143.wav,175,3.5,0,0,-58.150385,0.040752351,8.0981309,269.60612,256.68495,550,0.0028765652,0.44436769,0.49216151,-8.4619659,4.6937298,58.162008,38.835362,2.8328571,0.13732455,0.032447987,,0
BAC009S0002W0143.wav,176,3.52,0,0,-52.044294,0.018808777,6.9367235,171.28488,102.26448,200,0.0005512092,0.20584262,0.50862124,6.1060907,4.7024242,97.45728,2.1395889,0.3702504,0.025782596,0.0070980561,,0
BAC009S0002W0143.wav,177,3.54,0,0,-50.363849,0.22257053,10.076035,2277.7225,2470.5422,6950,0.19499533,0.76549714,0.52126907,1.6804455,4.4589698,27.829517,16.320009,19.917059,12.238228,23.695187,,0
BAC009S0002W0143.wav,178,3.56,0,0,-52.840986,0.21630094,9.0587046,1770.2905,1792.7567,6850,0.095823066,0.58924922,0.36171796,-2.4771372,4.1730572,16.321162,4.6117382,60.470644,6.7823332,11.814122,,0
BAC009S0002W0143.wav,179,3.58,0,0,-52.911936,0.1661442,9.6078973,875.32331,1209.2653,3300,0.05615357,0.55767536,0.4141722,-0.070949489,4.1763348,44.374662,15.943194,31.562617,4.7915526,3.3279745,,0
BAC009S0002W0143.wav,180,3.6,1,0,-44.53646,0.056426332,9.0819636,291.80447,257.21647,600,0.0034233711,0.39368876,0.28800066,8.375476,4.0251189,64.45498,34.401964,0.95124057,0.11116549,0.080649923,,0
BAC009S0002W0143.wav,181,3.62,1,1,-40.192679,0.028213166,6.9698009,280.53126,246.9501,900,0.00093587864,0.34272249,0.17185334,4.3437809,4.8207162,69.097317,30.69347,0.12692318,0.036402811,0.045886997,181.48735,0.89153294
BAC009S0002W0143.wav,182,3.64,1,1,-39.666305,0.02507837,5.7744657,244.9064,283.69609,600,0.00094156924,0.29331457,0.18858551,0.52637413,5.6108866,84.380279,15.29344,0.14699465,0.03637204,0.14291466,183.57423,0.94785832
BAC009S0002W0143.wav,183,3.66,1,1,-46.378944,0.062695925,8.283149,434.72262,585.20232,800,0.0071534804,0.45306435,0.3648547,-6.7126399,5.6198492,53.223275,44.257931,1.404858,0.37784356,0.73609196,189.61546,0.92774681
BAC009S0002W0143.wav,184,3.68,1,1,-41.726586,0.047021944,6.9950772,241.66792,366.95688,400,0.0026262659,0.26884467,0.37739292,4.652358,5.9731067,90.763243,8.3303031,0.42644584,0.1793406,0.30066758,194.89717,0.92577391
BAC009S0002W0143.wav,185,3.7,1,1,-38.410288,0.02507837,4.7642312,215.46148,243.70492,250,0.00088182366,0.21599929,0.055309716,3.3162988,5.4959674,96.442524,3.1587541,0.19836989,0.064743293,0.13560851,195.69199,0.98399044
BAC009S0002W0143.wav,186,3.72,1,1,-39.047329,0.02507837,5.9570624,240.51648,260.61948,400,0.00093889362,0.24569086,0.090432969,-0.63704097,5.4273311,91.423658,8.0976663,0.24713361,0.093978881,0.13756301,197.46256,0.99023412
BAC009S0002W0143.wav,187,3.74,1,1,-38.584577,0.02507837,4.7320112,224.38132,240.13101,250,0.00062152816,0.21971722,0.030486738,0.46275161,5.3275229,95.394308,4.1904902,0.15329511,0.14185348,0.12005329,198.47738,0.99138312
BAC009S0002W0143.wav,188,3.7600000000000002,1,1,-38.778769,0.02507837,4.5115558,210.46244,150.19814,250,0.00031959152,0.21164745,0.03726022,-0.1941923,4.43967,96.061334,3.7435217,0.069363684,0.086109874,0.039670738,197.59298,0.98821446
BAC009S0002W0143.wav,189,3.7800000000000002,1,1,-45.63602,0.02507837,6.3070862,231.46153,113.85384,350,0.00040414554,0.23765666,0.21240211,-6.8572503,2.9377445,90.690997,9.0892273,0.14835397,0.062675921,0.0087461742,197.38037,0.96198552
BAC009S0002W0143.wav,190,3.8000000000000003,1,1,-47.296452,0.02507837,6.5298782,190.91223,64.528109,250,0.00014929382,0.20890971,0.34525285,-1.6604322,3.3323812,97.93501,2.0393356,0.014267736,0.0093100504,0.0020770101,197.13808,0.87897708
BAC009S0002W0143.wav,191,3.8200000000000003,0,0,-51.469378,0.021943574,4.6822048,185.54585,79.297274,200,0.00031452282,0.18356978,0.12701113,-4.1729265,4.4089845,97.258436,2.6716508,0.041319017,0.020226091,0.0083685446,,0
BAC009S0002W0143.wav,192,3.84,1,0,-48.060957,0.19749216,11.044798,1092.3528,708.37598,1400,0.010448168,0.49473568,0.65628883,3.4084213,4.5485158,16.407458,5.3263747,76.71259,0.48014244,1.0734343,,0
BAC009S0002W0143.wav,193,3.86,0,0,-50.719842,0.54545455,8.9735394,5044.4965,2388.1773,7000,0.12857438,0.68026287,0.40901765,-2.6588852,4.985032,11.125792,1.613187,7.4476462,4.4396019,75.373773,,0
BAC009S0002W0143.wav,194,3.88,1,0,-48.518253,0.17868339,10.008247,627.3646,1271.3662,3350,0.029986281,0.46817352,0.4791762,2.201589,5.0941678,58.289507,28.343139,6.8166803,1.7583445,4.792329,,0
BAC009S0002W0143.wav,195,3.9,1,0,-43.667163,0.05015674,5.5286845,309.14331,266.74955,800,0.0024556972,0.39804424,0.44672974,4.8510907,4.6770819,63.059763,33.716227,3.0187259,0.13396091,0.071322507,,0
BAC009S0002W0143.wav,196,3.92,1,0,-41.965706,0.047021944,5.7397176,336.74287,154.38292,400,0.0006548594,0.32928053,0.46551222,1.7014565,4.3661619,28.05047,71.647281,0.23196454,0.053015594,0.017268353,,0
BAC009S0002W0143.wav,197,3.94,1,1,-39.969542,0.047021944,7.4912924,332.29889,120.23419,400,0.00033966387,0.28816562,0.20539281,1.9961641,4.1627956,18.543199,81.328571,0.065069597,0.056642896,0.0065169033,183.05432,0.92291183
BAC009S0002W0143.wav,198,3.96,1,1,-37.99299,0.034482759,6.7107416,260.80771,125.91474,400,0.00024831985,0.32592812,0.3631254,1.976552,4.2962453,54.264355,45.672708,0.038395521,0.017866695,0.0066750006,178.57862,0.9370433
BAC009S0002W0143.wav,199,3.98,1,1,-36.36363,0.040752351,6.9375837,265.69871,116.34108,400,0.00018703356,0.31943744,0.061847294,1.62936,5.0988603,49.535733,50.088826,0.35207344,0.019750347,0.0036173683,173.5718,0.96815371
BAC009S0002W0143.wav,200,4.0,1,1,-36.490825,0.043887147,7.4334657,314.37767,111.9767,400,0.0001530306,0.28964735,0.30069986,-0.12719476,5.5393786,18.906191,80.550749,0.483827,0.056640627,0.0025919561,171.68143,0.94063448
BAC009S0002W0143.wav,201,4.0200000000000005,1,1,-47.957212,0.043887147,6.8661701,352.37615,144.74075,400,0.000483672,0.24911581,0.13749634,-11.466387,5.119792,4.1286381,93.43231,2.4050744,0.030497646,0.0034794735,170.50205,0.89418819
BAC009S0002W0143.wav,202,4.04,1,0,-49.276526,0.034482759,6.4990667,286.80329,118.82827,400,0.00039168957,0.32625106,0.35934417,-1.3193143,5.2473008,40.730767,58.950765,0.29762198,0.016321166,0.0045244329,,0
BAC009S0002W0143.wav,203,4.0600000000000005,1,1,-49.146706,0.021943574,5.7255527,193.27518,82.733205,350,0.00021405393,0.27520589,0.48058115,0.12982028,5.0418196,87.061571,12.829946,0.098574433,0.0073026842,0.0026061582,174.13948,0.86735112
BAC009S0002W0143.wav,204,4.08,1,0,-47.16119,0.33855799,9.6419215,2812.7808,2462.976,6900,0.17658641,0.78356032,0.45430944,1.9855156,4.9116768,19.433657,11.804234,11.41499,28.963755,28.383364,,0
BAC009S0002W0143.wav,205,4.1,1,0,-48.167346,0.35736677,9.9644478,2171.1951,2489.7295,6600,0.13846886,0.68074552,0.20132323,-1.0061552,5.1525192,46.5146,6.9086607,7.4576671,15.750955,23.368118,,0
BAC009S0002W0143.wav,206,4.12,1,0,-41.699528,0.10031348,9.978908,591.59802,589.02277,1700,0.0058800422,0.47993089,0.39920865,6.4678174,5.1607948,17.82792,62.518988,17.56189,2.008486,0.082715013,,0
BAC009S0002W0143.wav,207,4.14,1,0,-43.570818,0.15360502,10.552041,954.64638,757.72946,2200,0.014143223,0.64980328,0.32067188,-1.8712897,5.0313004,15.896584,44.498947,30.195377,9.1684015,0.24068979,,0
BAC009S0002W0143.wav,208,4.16,1,1,-43.181727,0.15360502,8.2009857,821.33941,746.12358,1850,0.013927769,0.59215577,0.17402184,0.38909045,4.6614182,37.521664,27.712311,29.983905,4.4993047,0.28281632,154.24519,0.85589334
BAC009S0002W0143.wav,209,4.18,1,1,-43.197008,0.1661442,8.2459618,1012.2683,684.43699,2150,0.013260516,0.63349006,0.1669158,-0.015280724,3.8836596,16.816526,40.652312,36.880758,5.3560289,0.29437576,155.03212,0.85260013
BAC009S0002W0143.wav,210,4.2,1,0,-42.091944,0.11285266,8.0545652,893.97989,604.97581,1650,0.0092124651,0.56616687,0.23987653,1.105064,2.8967374,15.635692,53.924941,28.861265,1.2880907,0.29001078,,0
BAC009S0002W0143.wav,211,4.22,1,1,-41.5702,0.11598746,7.5328208,772.52943,505.47079,1650,0.0083198466,0.54187348,0.13584945,0.52174442,2.996861,9.4040641,75.542533,13.746292,1.1290254,0.17808541,160.48352,0.88817186
BAC009S0002W0143.wav,212,4.24,1,1,-43.462302,0.087774295,8.2402699,659.26008,539.38852,1800,0.012531375,0.52714802,0.36313097,-1.8921022,2.6347198,6.9922937,81.873634,8.6740465,2.1568211,0.30320487,161.29966,0.88396112
BAC009S0002W0143.wav,213,4.26,1,1,-43.564233,0.084639498,10.973761,609.5211,597.88342,1850,0.010594219,0.50852719,0.27759532,-0.10193135,2.0887707,13.322553,74.502613,8.3755291,3.5234776,0.27582789,164.85201,0.85290933
BAC009S0002W0143.wav,214,4.28,1,1,-42.185033,0.053291536,7.322468,459.74575,522.9678,1050,0.010470959,0.48477425,0.1651748,1.3792007,1.7925351,34.096226,60.763846,1.555977,3.380432,0.20351889,168.45497,0.85871093
BAC009S0002W0143.wav,215,4.3,1,1,-39.845019,0.047021944,5.564095,262.44377,294.51425,400,0.0025408365,0.33385193,0.31844256,2.3400131,1.1373563,66.364818,31.998148,0.85519534,0.72489237,0.056946532,171.98785,0.95431965
BAC009S0002W0143.wav,216,4.32,1,1,-41.082519,0.053291536,7.0850757,228.45674,186.40209,350,0.0011690646,0.31576049,0.052483308,-1.2374999,1.1911426,72.059856,27.437677,0.20634889,0.27562815,0.020490363,171.68742,0.97321155
BAC009S0002W0143.wav,217,4.34,1,1,-46.523202,0.028213166,7.6016813,218.28539,217.89427,450,0.001944051,0.28486765,0.17984062,-5.4406824,1.7056868,86.503347,13.052013,0.19947574,0.16782775,0.077336992,170.93848,0.95862787
BAC009S0002W0143.wav,218,4.36,0,0,-53.925195,0.05015674,9.5495002,262.5912,207.38543,500,0.0020715541,0.36509027,0.18844703,-7.4019933,3.7942347,65.861839,33.541299,0.37366398,0.18148171,0.041716695,,0
BAC009S0002W0143.wav,219,4.38,0,0,-56.389376,0.05015674,7.6640024,234.44597,222.75,550,0.0022643861,0.34577422,0.16649721,-2.4641811,5.3492718,78.229126,21.391229,0.18839534,0.12597622,0.06527277,,0
BAC009S0002W0143.wav,220,4.4,0,0,-58.837658,0.26959248,9.6667562,2431.5831,2598.8352,6100,0.077676504,0.67853357,0.46431279,-2.4482817,6.6256245,21.246567,37.323215,0.4047186,3.2422304,37.78327,,0
BAC009S0002W0143.wav,221,4.42,0,0,-53.928333,0.58934169,10.662984,4392.6012,2036.772,6100,0.064430378,0.68417434,0.27684139,4.9093253,6.6985048,12.512705,4.1516064,0.13198605,14.673538,68.530165,,0
BAC009S0002W0143.wav,222,4.44,0,0,-53.493319,0.50470219,10.715859,4157.7969,2286.0631,6500,0.083165955,0.69125669,0.11559581,0.43501354,6.6988002,20.981514,0.4025534,0.2156882,16.896418,61.503826,,0
BAC009S0002W0143.wav,223,4.46,0,0,-52.911721,0.50783699,13.257809,3723.5681,1921.5392,6550,0.22236143,0.80368251,0.24299262,0.58159844,6.5282341,4.4189419,8.1623166,6.4906899,47.576157,33.351895,,0
BAC009S0002W0143.wav,224,4.48,1,0,-47.209278,0.17868339,11.136424,580.12521,972.14145,3300,0.025498187,0.51803117,0.32522475,5.7024424,6.0930403,44.207897,47.802066,0.50518023,6.0993952,1.3854612,,0
BAC009S0002W0143.wav,225,4.5,1,0,-45.163672,0.047021944,7.544219,360.64855,427.80952,1000,0.0072069375,0.44710298,0.34558221,2.0456059,5.331784,58.479587,35.316649,5.3711227,0.60208633,0.23055482,,0
BAC009S0002W0143.wav,226,4.5200000000000005,1,0,-45.286331,0.037617555,7.6467012,336.84088,492.42998,850,0.0086919784,0.42883251,0.10978098,-0.12265854,4.6610301,68.326198,28.003785,2.9340322,0.26877287,0.46721151,,0
BAC009S0002W0143.wav,227,4.54,1,0,-47.58307,0.05015674,8.0304535,463.09309,587.37518,1150,0.0082009466,0.50230109,0.36715866,-2.2967395,4.560656,26.193577,66.438081,6.1489501,0.51540061,0.70399072,,0
BAC009S0002W0143.wav,228,4.5600000000000005,1,0,-46.052718,0.062695925,8.1046814,304.19849,471.27739,950,0.0067851194,0.38664651,0.35834742,1.5303521,4.7451156,68.775844,26.4314,3.6273653,0.83293232,0.33245809,,0
BAC009S0002W0143.wav,229,4.58,1,1,-45.339552,0.040752351,6.2525812,217.88574,274.43557,350,0.0027693436,0.32345462,0.20095991,0.71316595,4.5716229,79.472305,19.568241,0.63888047,0.20459333,0.11597967,152.68283,0.91412793
BAC009S0002W0143.wav,230,4.6000000000000005,1,1,-45.614416,0.037617555,6.7395943,246.26618,275.33659,350,0.0025474274,0.35349134,0.22065223,-0.27486412,3.4863809,62.779408,35.754443,1.0792317,0.28217543,0.10474178,152.26331,0.94686526
BAC009S0002W0143.wav,231,4.62,1,1,-46.519221,0.040752351,6.9917439,246.59609,247.12944,400,0.0020052873,0.35523728,0.079138581,-0.90480431,2.948445,58.910106,40.155077,0.52688427,0.33270262,0.075229527,151.33162,0.93801543
